Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
H6CA21028,"GALLEGLY, ELTON",C,2,REP,372.92,0,4356.57,0,122269.26,118285.61,0,0,0,0,0,0,0,CA,24,,,,,,0,0,3/31/2019,0,0
H6CA24279,"TENENBAUM, MICHAEL",C,2,REP,0,0,0,0,4953.25,4953.25,0,0,0,0,0,64262.18,0,CA,24,,,,,,0,0,3/31/2019,0,0
H8CA24150,"WOODY, MICHAEL ERIN",C,2,REP,0,0,396.72,0,6017.97,5621.25,0,0,0,0,0,90500,0,CA,24,,,,,,0,0,3/31/2019,0,0
H6CA25177,"CAFORIO, BRYAN",C,1,DEM,0,0,0,0,75.76,75.76,0,0,0,0,0,0,0,CA,25,,,,,,0,0,2/7/2019,0,0
H8CA25074,"HILL, KATHERINE LAUREN",I,1,DEM,607751.75,583.75,82122.04,0,64582.21,590211.92,0,0,0,0,0,0,478918.29,CA,25,,,,,,126500,0,3/31/2019,7246.32,2500
H8CA25082,"PHOENIX, JESS",C,1,DEM,0,0,978.58,0,38.62,-939.96,0,0,0,0,0,0,0,CA,25,,,,,,0,0,1/21/2019,0,0
H8CA25124,"MASTERMAN-SMITH, MIKE",C,1,DEM,0,0,0,0,5028.95,5028.95,0,0,0,0,0,6356.5,0,CA,25,,,,,,0,0,1/31/2019,0,0
H2CA25036,"MCKEON, HOWARD P ""BUCK""",C,2,REP,0,0,23200,0,51438.03,28238.03,0,0,0,0,0,0,0,CA,25,,,,,,0,0,3/31/2019,0,0
H2CA26109,"STRICKLAND, ANTHONY A",O,2,REP,0,0,0,0,508.61,508.61,0,0,0,0,0,47950.58,0,CA,25,,,,,,0,0,3/31/2019,0,0
H4CA25123,"KNIGHT, STEVE",I,2,REP,5049.66,2948.28,11330.18,0,28063.83,21783.31,0,0,0,0,0,0,140,CA,25,,,,,,0,0,3/31/2019,0,0
H2CA00120,"BROWNLEY, JULIA",I,1,DEM,264111.05,0,133977.36,0,2451412.4,2581546.09,0,0,0,0,0,0,147079.59,CA,26,,,,,,100250,0,3/31/2019,1091,1000
H4CA26147,"GORELL, JEFF",C,2,REP,0,0,3463.79,0,10986.86,7523.07,0,0,0,0,0,0,0,CA,26,,,,,,0,0,3/31/2019,0,0
H8CA26122,"BURUM, JEFFREY DAVID MAJ (RET)",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,26,,,,,,0,0,1/15/2019,0,0
H0CA32101,"CHU, JUDY",I,1,DEM,55628,0,124393.53,0,2524361.46,2455595.93,0,0,0,0,0,7.96,21128,CA,27,,,,,,34500,0,3/31/2019,0,0
H8CA27112,"WITT, BRYAN",C,1,DEM,0,0,0,0,2219.18,2219.18,0,0,0,0,0,28500,0,CA,27,,,,,,0,0,3/31/2019,0,0
H0CA27085,"SCHIFF, ADAM",I,1,DEM,1874781,285764.29,1047374.31,0,4714580.2,5541986.89,0,0,0,0,0,0,1542148.55,CA,28,,,,,,31000,0,3/31/2019,6549,0
H8CA28185,"NALBANDIAN, JOHNNY",C,2,REP,4000,0,3993.38,0,37.44,44.06,0,4000,0,0,0,16068.5,0,CA,28,,,,,,0,0,3/31/2019,0,0
H4CA28077,"STOKES, STEVE",C,3,IND,51.88,0,153.32,0,135.39,33.95,0,0,0,0,0,0,51.88,CA,28,,,,,,0,0,2/14/2019,0,0
H0CA00082,"PORTANTINO, ANTHONY",C,1,DEM,1096.56,0,50,0,170727.11,171773.67,0,0,0,0,0,0,0,CA,29,,,,,,0,0,3/31/2019,0,0
H2CA28113,"CARDENAS, TONY",I,1,DEM,125412.7,0,106843.24,0,323679.71,342249.17,0,0,0,0,0,0,61912.7,CA,29,,,,,,63500,0,3/31/2019,1500,0
H2CA28097,"HERNANDEZ, DAVID RAYMOND",C,2,REP,0,0,0,0,1994,1994,0,0,0,0,0,12713,0,CA,29,,,,,,0,0,3/31/2019,0,0
H4CA30123,"RAB, AEJAZ (RAJI)",C,1,DEM,0,0,1575,0,5863.92,4288.92,0,0,0,0,0,127611.25,0,CA,30,,,,,,0,0,3/31/2019,0,0
H6CA24113,"SHERMAN, BRAD",I,1,DEM,60538.73,0,105121.02,0,2223073.07,2178490.78,0,0,0,0,0,6482.11,15081,CA,30,,,,,,41500,0,3/31/2019,170,0
H4CA30081,"KLEINMAN, PABLO",C,2,REP,0,0,0,0,7,7,0,0,0,0,0,66030.72,0,CA,30,,,,,,0,0,3/31/2019,0,0
H2CA31125,"AGUILAR, PETE",I,1,DEM,388237.47,0,162935,0,1225280.64,1450583.11,0,0,0,0,0,0,219145.98,CA,31,,,,,,156400,0,3/31/2019,2205,0
H4CA31055,"REYES, ELOISE GOMEZ",O,1,DEM,0,0,0,0,1436.41,1436.41,0,0,0,0,0,119061.15,0,CA,31,,,,,,0,0,3/31/2019,0,0
H6CA42099,"BACA, JOE",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,31,,,,,,0,0,3/31/2019,0,0
H4CA31071,"CHABOT, PAUL R DR.",C,2,REP,0,0,0,0,216.08,216.08,0,0,0,0,0,72507.88,0,CA,31,,,,,,0,0,3/31/2019,0,0
H6CA31134,"FLYNN, SEAN",C,2,REP,65000,0,63169.81,0,1446.66,3276.85,65000,0,0,0,0,727818.6,0,CA,31,,,,,,0,0,3/31/2019,0,0
H8CA41063,"MILLER, GARY G",C,2,REP,218.1,0,2516.27,0,268428.24,266130.07,0,0,0,0,0,0,0,CA,31,,,,,,0,0,3/31/2019,0,0
H0CA31087,"SOLIS, HILDA",I,1,DEM,0,0,120,0,146813.7,146693.7,0,0,0,0,0,0,0,CA,32,,,,,,0,0,3/31/2019,0,0
H0CA32333,"GONZALES, EMANUEL LAWRENCE MR",C,1,DEM,405,0,20.2,0,234.29,619.09,0,0,0,0,0,0,405,CA,32,,,,,,0,0,3/31/2019,0,0
H6CA32132,"HERNANDEZ, ROGER",C,1,DEM,0,0,50,0,228.21,178.21,0,0,0,0,0,17000,0,CA,32,,,,,,0,0,3/31/2019,0,0
H8CA32062,"LUTZ, MARY ANN",C,1,DEM,270,0,520.43,0,119751.7,119501.27,0,0,0,0,0,75000,270,CA,32,,,,,,0,0,3/31/2019,0,0
H8CA32070,"QUINTERO, ANDRE",C,1,DEM,0,0,3537.2,0,95678.51,92141.31,0,0,0,0,0,0,0,CA,32,,,,,,0,0,3/31/2019,0,0
H8CA34068,"NAPOLITANO, GRACE",I,1,DEM,54272.48,0,9193.68,0,305950.69,351029.49,0,0,0,0,0,0,5900,CA,32,,,,,,42500,0,3/31/2019,0,0
H8CA32088,"SCOTT, JOSHUA",C,2,REP,0,0,0,0,828.81,828.81,0,0,0,0,0,0,0,CA,32,,,,,,0,0,3/31/2019,0,0
H4CA33119,"LIEU, TED",I,1,DEM,182271.94,0,244810.35,0,1865000.99,1802462.58,0,0,0,0,0,759,121013.69,CA,33,,,,,,60000,0,3/31/2019,100,0
H4CA33168,"MILLER, MATTHEW LOUIS",O,1,DEM,0,0,0,0,9624.18,9624.18,0,0,0,0,0,0,0,CA,33,,,,,,0,0,3/31/2019,0,0
H6CA24048,"WAXMAN, HENRY A",C,1,DEM,0,0,4005,0,125921.06,121916.06,0,0,0,0,0,0,0,CA,33,,,,,,0,0,3/31/2019,0,0
H4CA33135,"CARR, ELAN S.",O,2,REP,0,0,0,0,61.53,61.53,0,0,0,0,0,11284.82,0,CA,33,,,,,,0,0,3/31/2019,0,0
H6CA33106,"WRIGHT, KENNETH",C,2,REP,0,0,690,0,9163.82,8473.82,0,0,0,0,0,53750,0,CA,33,,,,,,0,0,3/31/2019,0,0
H2CA30143,"BECERRA, XAVIER",I,1,DEM,5607.58,0,1131,0,1417059.6,1421536.18,0,0,0,0,0,1228.9,0,CA,34,,,,,,0,0,3/31/2019,0,0
H6CA34229,"EDWARDS, ADRIENNE",O,1,DEM,0,0,0,0,18.2,18.2,0,0,0,0,0,4665,0,CA,34,,,,,,0,0,3/31/2019,0,0
H8CA34134,"CARMONA, ARTURO",O,1,DEM,0,0,0,0,1285.31,1285.31,0,0,0,0,0,45864.36,0,CA,34,,,,,,0,0,3/31/2019,0,0
H8CA34142,"HERNANDEZ, SARA",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,26586.61,0,CA,34,,,,,,0,0,3/31/2019,0,0
H8CA34183,"CABILDO, MARIA",O,1,DEM,0,0,2310,0,5019.29,2709.29,0,0,0,0,0,0,0,CA,34,,,,,,0,0,3/31/2019,0,0
H8CA34191,"MENDOZA, SANDRA",C,1,DEM,840.12,0,845.5,0,5.38,0,0,0,0,0,0,9050,640.12,CA,34,,,,,,0,0,3/31/2019,0,0
H8CA34258,"AHN, ROBERT LEE",O,1,DEM,0,0,0,0,66.05,66.05,0,0,0,0,0,533998.24,0,CA,34,,,,,,0,0,3/31/2019,0,0
H8CA34266,"GOMEZ, JIMMY",I,1,DEM,126568.17,0,36586.91,0,356665.18,446646.44,0,0,0,0,0,28400.77,46646.17,CA,34,,,,,,79922,0,3/31/2019,150,0
H6CA34237,"MEJIA, KENNETH",C,3,GRE,0,0,11989.58,0,25199.81,13210.23,0,0,0,0,0,6536.37,0,CA,34,,,,,,0,0,3/31/2019,0,0
H4CA35031,"TORRES, NORMA",I,1,DEM,38901.23,0,38575.7,0,217525.06,217850.59,0,0,0,0,0,2353.66,11943.51,CA,35,,,,,,26000,0,3/31/2019,0,0
H6CA31142,"BACA, JOE",C,1,DEM,0,0,0,0,2466.85,2466.85,0,0,0,0,0,0,0,CA,35,,,,,,0,0,3/31/2019,0,0
H8CA35115,"VALIENTE, CHRISTIAN",C,2,REP,0,0,48,0,-1124.77,-1172.77,0,0,0,0,0,2104,0,CA,35,,,,,,0,0,3/31/2019,0,0
H2CA36439,"RUIZ, RAUL DR",I,1,DEM,338043.18,0,137812.86,0,1645990.78,1846221.1,0,0,0,0,0,0,219631.14,CA,36,,,,,,118000,0,3/31/2019,9761,0
H8CA36162,"BALL, DAN",C,2,REP,0,0,0,0,1951.9,1951.9,0,0,0,0,0,3792.44,0,CA,36,,,,,,0,0,3/31/2019,0,0
H8CA36170,"PELZER, KIMBERLIN BROWN",C,2,REP,1953,0,4238.42,0,2285.42,0,0,0,0,0,0,0,0,CA,36,,,,,,500,0,4/30/2019,0,0
H0CA33117,"BASS, KAREN",I,1,DEM,267341.51,0,70416.73,0,312339.37,509264.15,0,0,0,0,0,0,157341.51,CA,37,,,,,,110000,0,3/31/2019,0,0
H8CA37293,"BASSILIAN, RON",C,2,REP,0,0,0,0,239.58,239.58,0,0,0,0,0,3750,0,CA,37,,,,,,0,0,1/30/2019,0,0
H2CA39078,"SANCHEZ, LINDA",I,1,DEM,97870.32,0,136271.96,0,735140.15,696738.51,0,0,0,0,0,0,22920.32,CA,38,,,,,,74500,0,3/31/2019,0,7000
H2CA39136,"CHEN, JAY",C,1,DEM,0,0,990,0,74715.55,73725.55,0,0,0,0,0,0,0,CA,39,,,,,,0,0,3/31/2019,0,0
H8CA39133,"JANOWICZ, PHIL ANDREW DR.",O,1,DEM,177769.45,0,180801.91,0,3032.46,0,177816.95,0,0,180612.88,0,0,-47.5,CA,39,,,,,,0,0,1/28/2019,0,0
H8CA39158,"TRAN, MAI-KHANH",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,39,,,,,,0,0,3/31/2019,0,0
H8CA39166,"JAMMAL, SAMIR",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,39,,,,,,0,0,3/31/2019,0,0
H8CA39174,"CISNEROS, GILBERT",I,1,DEM,260543.55,6555.79,127660.51,0,81438.82,214321.86,0,0,0,0,0,585570.34,148853.17,CA,39,,,,,,98550,0,3/31/2019,143.38,0
H8CA39182,"THORBURN, ANDY",O,1,DEM,0,0,37.89,0,37.89,0,0,0,0,0,0,0,0,CA,39,,,,,,0,0,3/31/2019,0,0
H8CA39299,"LEE, HERBERT",O,1,DEM,0,0,150,0,6988.73,6838.73,0,0,0,0,0,1064246.19,0,CA,39,,,,,,0,0,3/31/2019,0,0
H2CA46123,"CULLUM, JOHN J",O,2,REP,0,0,0,0,10.05,10.05,0,0,0,0,0,5361.57,0,CA,39,,,,,,0,0,3/31/2019,0,0
H6CA39020,"ROYCE, ED MR.",I,2,REP,6.96,0,106064.59,0,2171353.43,2065295.8,0,0,0,0,0,0,0,CA,39,,,,,,0,0,3/31/2019,0,0
H8CA39232,"NELSON, SHAWN",O,2,REP,0,0,600,0,9005.42,8405.42,0,0,0,0,0,16144.89,0,CA,39,,,,,,0,0,3/31/2019,0,0
H8CA39240,"KIM, YOUNG",C,2,REP,8068.74,0,11295.76,0,5334.14,2107.12,0,0,0,0,0,1982.24,7430,CA,39,,,,,,0,0,3/31/2019,0,0
H2CA33048,"ROYBAL-ALLARD, LUCILLE",I,1,DEM,85120.09,0,31147.48,0,40131.14,94103.75,0,0,0,0,0,0,51703,CA,40,,,,,,32000,0,3/31/2019,0,0
H8CA40206,"CORTES BARRAGAN, RODOLFO",C,3,GRE,50,0,62,0,112.08,100.08,0,0,0,0,0,0,50,CA,40,,,,,,0,0,3/31/2019,0,0
H0CA40104,"RIVERA, JUAN LUIS",C,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,40,,,,,,0,0,3/31/2019,0,0
H2CA43245,"TAKANO, MARK",I,1,DEM,128886.16,0,71986.18,0,93002.94,149902.92,0,0,0,0,0,0,98886.16,CA,41,,,,,,30000,0,3/31/2019,9,0
H6CA41182,"SHEPHERD, DOUG",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,176333.77,0,CA,41,,,,,,0,0,3/31/2019,0,0
H8CA41170,"SMITH, AJA",C,2,REP,0,0,332.72,0,332.72,0,0,0,0,0,0,0,0,CA,41,,,,,,0,0,3/6/2019,0,0
H0CA42217,"O'MARA, WILLIAM EDWARD DR IV",C,1,DEM,9010.5,0,526.03,0,0,8484.47,77.5,8000,0,0,0,8000,933,CA,42,,,,,,0,0,3/31/2019,0,0
H4CA42086,"SHERIDAN, TIMOTHY J",C,1,DEM,0,0,22704.72,0,22704.72,0,0,0,0,0,0,0,0,CA,42,,,,,,0,0,1/29/2019,0,0
H8CA42228,"PEACOCK, JULIA C.",C,1,DEM,16095.87,0,19321.04,0,9480.05,6254.88,0,0,0,0,0,1950,13521.87,CA,42,,,,,,0,0,3/31/2019,56,0
H2CA37023,"CALVERT, KEN",I,2,REP,195004.62,0,139342.98,0,517900.03,573561.67,0,0,0,0,0,2370.5,102635.97,CA,42,,,,,,92000,0,3/31/2019,0,0
H4CA23011,"WATERS, MAXINE",I,1,DEM,228328.57,0,130943,0,395532.69,492918.26,0,0,0,0,0,182383.89,38328.57,CA,43,,,,,,172000,0,3/31/2019,0,0
H6CA44145,"NAVARRO, OMAR",C,2,REP,82298.82,0,149561.36,0,127836.49,60573.95,0,0,0,0,0,7542.54,81298.82,CA,43,,,,,,0,0,3/31/2019,192,0
H0CA44148,"MCDONALD TRANI, ANNETTE",C,1,DEM,3220,0,3220,0,0,0,0,2810,0,1260.05,0,1549.95,410,CA,44,,,,,,0,0,5/24/2019,410,0
H2CA35100,"HALL, ISADORE III",C,1,DEM,0,0,0,0,427.49,427.49,0,0,0,0,0,502635.25,0,CA,44,,,,,,0,0,3/31/2019,0,0
H6CA44103,"BARRAGAN, NANETTE",I,1,DEM,180491.88,0,32809.73,0,590865.65,738547.8,0,0,0,0,0,0,119701.42,CA,44,,,,,,60500,0,3/31/2019,40,0
H8CA44117,"BROWN, AJA",C,1,DEM,0,0,741.75,0,859.74,117.99,0,0,0,0,0,0,0,CA,44,,,,,,0,0,3/31/2019,0,0
H2CA48095,"VARASTEH, RON",C,1,DEM,0,0,54.92,0,3597.53,3542.61,0,0,0,0,0,100000,0,CA,45,,,,,,0,0,3/31/2019,0,0
H4CA49107,"LEAVENS, DREW EUGENE",C,1,DEM,0,0,0,0,371.44,371.44,0,0,0,0,0,13363.04,0,CA,45,,,,,,0,0,3/31/2019,0,0
H8CA45130,"PORTER, KATHERINE",I,1,DEM,416122.85,0,101451.7,0,83746.53,398417.68,0,0,0,0,0,0,308075.29,CA,45,,,,,,103300,0,3/31/2019,414.03,2300
H8CA45189,"FORDE, BRIAN",C,1,DEM,489,0,130.85,0,224638.38,224996.53,0,0,0,0,0,0,0,CA,45,,,,,,0,0,3/31/2019,0,0
H0CA45087,"SEDGWICK, DONALD M",C,2,REP,140977,0,6653.74,0,0,134323.26,0,0,0,0,0,5500,140977,CA,45,,,,,,0,0,3/31/2019,0,0
H4CA45089,"RATHS, GREGORY GERARD",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,45,,,,,,0,0,3/31/2019,0,0
H4CA45097,"WALTERS, MIMI",C,2,REP,421,0,20822.47,0,50118.57,29717.1,0,0,0,0,0,0,0,CA,45,,,,,,0,0,3/31/2019,0,0
H6CA46116,"CORREA, LOU",I,1,DEM,103212,0,26411.27,0,603693.04,680493.77,0,0,0,0,0,4000,16422,CA,46,,,,,,86000,0,3/31/2019,2700,0
H6CA46157,"DUNN, JOSEPH",O,1,DEM,18533.29,0,0,0,15565.71,34099,0,0,0,0,0,57967.21,18533.29,CA,46,,,,,,0,0,3/31/2019,0,0
H2CA00104,"LOWENTHAL, ALAN",I,1,DEM,43266.23,0,67054.14,0,570459.49,546671.58,0,0,0,0,0,11920,7052.23,CA,47,,,,,,36000,0,3/31/2019,0,0
H4CA47069,"WHALLON, ANDREW",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,116300,0,CA,47,,,,,,0,0,3/31/2019,0,0
H8CA47060,"CLIFFORD, DAVID",C,2,REP,0,0,3457.49,0,4425,967.51,0,0,0,0,0,10823.57,0,CA,47,,,,,,0,0,3/31/2019,0,0
H8CA47078,"BRISCOE, JOHN",C,2,REP,755.11,0,2500,0,6626.09,4881.2,0,0,0,0,0,48708,0,CA,47,,,,,,0,0,3/31/2019,0,0
H6CA48237,"SAVARY, SUZANNE JOYCE",C,1,DEM,0,0,0,0,5044.69,5044.69,0,0,0,0,0,8639.44,0,CA,48,,,,,,0,0,3/31/2019,0,0
H8CA48035,"ROUDA, HARLEY E JR",I,1,DEM,495723.6,0,142018.1,0,275664.25,629369.75,0,0,0,0,0,109643.4,355528.57,CA,48,,,,,,132300,0,3/31/2019,6293.38,9300
H8CA48043,"OATMAN, LAURA",C,1,DEM,0,0,59.85,0,3132.15,3072.3,0,0,0,0,0,0,0,CA,48,,,,,,0,0,3/31/2019,0,0
H8CA48076,"KEIRSTEAD, HANS",C,1,DEM,0,0,103906.72,0,103906.72,0,0,0,0,17240.59,0,0,0,CA,48,,,,,,0,0,2/4/2019,0,0
H8CA48084,"SIDDIQUI, OMAR A.",C,1,DEM,12000,0,12000,0,0,0,0,0,0,0,0,0,12000,CA,48,,,,,,0,0,3/31/2019,12000,0
H8CA48100,"KOTICK, MICHAEL",C,1,DEM,0,0,0,0,3200,3200,0,0,0,0,0,202525,0,CA,48,,,,,,0,0,3/31/2019,0,0
H0CA48172,"BURLEY, BRIAN J MR.",C,2,REP,771.75,0,271.75,0,0,500,271.75,500,0,0,0,625,0,CA,48,,,,,,0,0,3/31/2019,0,0
H6CA48245,"BAUGH, SCOTT",C,2,REP,59503.16,0,123711.47,0,64208.31,0,6.61,0,0,2000,0,0,57700,CA,48,,,,,,0,0,3/31/2019,114400,0
H8CA40057,"COX, CHRISTOPHER HON.",C,2,REP,1.73,0,236,0,4825.92,4591.65,0,0,0,0,0,0,0,CA,48,,,,,,0,0,3/31/2019,0,0
H8CA42061,"ROHRABACHER, DANA",I,2,REP,4350.05,0,30885.37,0,45943.83,19408.51,0,0,0,0,0,26578.57,0,CA,48,,,,,,0,0,3/31/2019,0,0
H6CA49102,"APPLEGATE, DOUGLAS LOREN",O,1,DEM,0,0,0,0,437.41,437.41,0,0,0,0,0,5500,0,CA,49,,,,,,0,0,3/31/2019,0,0
H8CA49058,"LEVIN, MIKE",I,1,DEM,442989.59,19048.36,343931.48,0,558059.47,657117.58,0,0,0,0,0,10000,342421.63,CA,49,,,,,,73300,0,3/31/2019,2304.44,2300
H8CA49074,"JACOBS, SARA",O,1,DEM,840,0,5406.32,0,7524.01,2957.69,0,0,0,0,0,0,0,CA,49,,,,,,0,0,3/31/2019,0,0
H0CA49121,"KNOBLOCK, STEVEN CRAIG",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,49,,,,,,0,0,3/31/2019,0,0
H8CA49082,"HARKEY, DIANE",O,2,REP,77100,0,80949.55,0,3849.55,0,66886,0,0,67100,0,0,0,CA,49,,,,,,0,0,3/31/2019,0,0
H8CA49090,"GASPAR, KRISTIN",O,2,REP,0,0,89.85,0,9624.4,9534.55,0,0,0,0,0,19733.93,0,CA,49,,,,,,0,0,3/31/2019,0,0
H8CA49108,"MARYOTT, BRIAN L MR",C,2,REP,295737.65,0,21556.55,0,9757.82,283938.92,250000,0,0,0,0,10000,45737.65,CA,49,,,,,,0,0,3/31/2019,0,0
H8CA49132,"SCHMITT, MICHAEL D",O,2,REP,0,0,45,0,199.41,154.41,0,0,0,0,0,7670.13,0,CA,49,,,,,,0,0,3/31/2019,0,0
H8CA49157,"NORDAL, CRAIG",O,2,REP,16,0,48,0,85.22,53.22,0,0,0,0,0,10035.89,16,CA,49,,,,,,0,0,3/31/2019,0,0
H0CA50103,"BALKIN, ALEX",C,1,DEM,44829.95,0,44829.95,0,0,0,0,0,0,0,0,0,44826,CA,50,,,,,,0,0,4/12/2019,7310,0
H6CA50258,"MALLOY, JEFFREY",C,1,DEM,0,0,340,0,381.61,41.61,0,0,0,0,0,10236.33,0,CA,50,,,,,,0,0,3/31/2019,0,0
H8CA50098,"CAMPA-NAJJAR, AMMAR",C,1,DEM,350414.21,0,79895.41,0,2990.12,273508.92,0,0,0,0,0,17641.41,348902.46,CA,50,,,,,,1500,0,3/31/2019,263.67,0
H0CA50111,"WILSKE, LARRY A MR.",C,2,REP,106665,0,10145.75,0,0,96519.25,0,90000,0,0,0,90000,16665,CA,50,,,,,,0,0,3/31/2019,0,0
H8CA50163,"WELLS, WILLIAM DANIEL",C,2,REP,7760,0,2453.33,0,6292.81,11599.48,0,0,0,0,0,0,7760,CA,50,,,,,,0,0,3/31/2019,0,0
H8CA52052,"HUNTER, DUNCAN D",I,2,REP,92599.24,0,69362.26,0,83141.21,106378.19,0,0,0,0,0,43916.1,84449.24,CA,50,,,,,,7500,0,3/31/2019,0,0
H2CA50026,"VARGAS, JUAN CARLOS",I,1,DEM,73077.47,0,61902.83,0,71675.93,82850.57,0,0,0,0,0,1250,4400,CA,51,,,,,,68500,0,3/31/2019,0,0
H8CA51054,"RENISON, JOHN",C,2,REP,590,0,77.6,0,271.89,784.29,0,0,0,0,0,500,590,CA,51,,,,,,0,0,3/31/2019,0,0
H8CA51062,"HIDALGO, JUAN",C,2,REP,0,0,2657.63,0,2657.63,0,0,0,0,0,0,0,0,CA,51,,,,,,0,0,2/13/2019,0,0
H2CA52089,"PETERS, SCOTT",I,1,DEM,204626.09,0,152101.33,0,1801176.44,1853701.2,0,0,0,0,0,170760.12,108906.26,CA,52,,,,,,90500,0,3/31/2019,4030,0
H4CA52051,"DEMAIO, CARL",C,2,REP,0,0,0,0,0,37212.57,0,0,0,0,0,0,0,CA,52,,,,,,0,0,3/31/2019,0,0
H8CA52102,"QUDRAT, OMAR",C,2,REP,200,0,2641.96,0,2441.96,0,0,0,0,1332.06,0,0,0,CA,52,,,,,,0,0,1/31/2019,0,0
H8CA52110,"VELTMEYER, JAMES",C,2,REP,355,0,16,0,0,339,0,0,0,0,0,93092.5,0,CA,52,,,,,,0,0,3/31/2019,0,0
H0CA49055,"DAVIS, SUSAN A.",I,1,DEM,35463.56,0,37693.53,0,206729.07,204499.1,0,0,0,0,0,0,8840,CA,53,,,,,,25000,0,3/31/2019,0,250
H0CO01136,"DURAN, CRISANTA DESIRAE",C,1,DEM,70703.2,0,2084.37,0,0,68618.83,0,0,0,0,0,0,69703.2,CO,1,,,,,,1000,0,3/31/2019,0,0
H6CO01141,"DEGETTE, DIANA L",I,1,DEM,138540.92,0,90662.15,0,153477.59,201356.36,0,0,0,0,0,0,79934,CO,1,,,,,,58500,0,3/31/2019,0,0
H8CO01113,"HUDSON HALE, MICHELLE R",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,1,,,,,,0,0,4/1/2019,0,0
H8CO01154,"RAO, SAIRA",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,158419.83,0,CO,1,,,,,,0,0,3/31/2019,0,0
H8CO02160,"NEGUSE, JOSEPH",I,1,DEM,228151.58,0,41356.69,0,214781.48,401576.37,0,0,0,0,0,0,164308.97,CO,2,,,,,,59250,0,3/31/2019,50,0
H8CO02228,"LARSEN, KRISTOPHER WILLIAM DR.",O,1,DEM,0,0,0,0,9407,9407,0,0,0,0,0,0,0,CO,2,,,,,,0,0,3/31/2019,0,0
H8CO02269,"BARRIS, ROGER",O,3,LIB,8196.66,0,0,0,-8196.66,0,8196.66,0,0,0,0,0,0,CO,2,,,,,,0,0,3/31/2019,0,0
H8CO03192,"MITSCH BUSH, DIANE MS.",C,1,DEM,8186.16,0,12605.73,0,4419.57,0,4316.01,0,0,8800,0,0,1000,CO,3,,,,,,0,0,2/22/2019,999.91,0
H8CO03234,"ROUTLEDGE, ROOT",C,1,DEM,0,0,60.12,0,349.01,288.89,0,0,0,0,0,1618.36,0,CO,3,,,,,,0,0,3/31/2019,0,0
H6CO03139,"TIPTON, SCOTT R.",I,2,REP,183748.42,0,46716.46,0,34616.88,171648.84,0,0,0,0,0,0,54660,CO,3,,,,,,128160.84,0,3/31/2019,0,0
H0CO04197,"MCCORKLE, ISAAC IAN",C,1,DEM,1913.77,0,1619.25,0,0,294.52,593.77,0,0,0,0,0,1320,CO,4,,,,,,0,0,6/30/2019,0,0
H8CO04083,"KOHNE, STEVEN CHASE DR.",C,1,DEM,0,0,11.56,0,-1099.18,-1110.74,0,0,0,0,0,35700,0,CO,4,,,,,,0,0,3/31/2019,0,0
H8CO04091,"MCCORMICK, KAREN A DVM",C,1,DEM,0,0,23199.91,0,23199.91,0,0,0,0,0,0,0,0,CO,4,,,,,,0,0,2/5/2019,0,0
H0CO04122,"GARDNER, CORY",C,2,REP,2002811.82,275227.8,289735.26,0,1701437.57,3414514.13,0,0,0,0,0,0,1033301.02,CO,4,,,,,,694283,0,3/31/2019,4650,0
H4CO04090,"BUCK, KENNETH R",I,2,REP,23064.41,0,25810.26,0,351076.12,348330.27,0,0,0,0,0,0,4930,CO,4,,,,,,17500,0,3/31/2019,0,0
H8CO05130,"SPAULDING, STEPHANY ROSE",C,1,DEM,0,0,41183.98,37612.45,41183.98,0,0,0,0,0,0,0,0,CO,5,,,,,,0,0,4/10/2019,0,0
H8CO05171,"MURPHY, MARCUS ALLEN DR.",C,1,DEM,254,0,254,0,5013,5013,254,0,0,0,0,0,0,CO,5,,,,,,0,0,3/31/2019,0,0
H6CO05159,"LAMBORN, DOUGLAS",I,2,REP,34125,0,33910.81,0,217075.61,217289.8,0,0,0,0,0,0,2125,CO,5,,,,,,32000,0,3/31/2019,0,0
H8CO05148,"GLENN, DARRYL",C,2,REP,0,0,15183.95,0,15183.95,0,0,0,0,0,0,0,0,CO,5,,,,,,0,0,4/11/2019,-900,0
H8CO05155,"RHEA, BILL",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,5,,,,,,0,0,4/2/2019,0,0
